,drive_id,offense,defense,drive_number,start_period,start_time_min,start_time_sec,start_yardline,start_ytg,drive_result,end_period,end_time_min,end_time_sec,end_yardline,end_ytg,num_plays,score,yards_gained,game_id
6361,40101288313,Michigan State,Penn State,13,2,4,33,84,84,PUNT,2,1,36,51,51,9,False,33,401012883
6362,40101288314,Penn State,Michigan State,14,2,1,36,2,98,PUNT,2,0,40,4,96,3,False,2,401012883
6363,40101288315,Michigan State,Penn State,15,2,0,40,39,39,PUNT,2,0,8,39,39,3,False,0,401012883
6364,40101288316,Penn State,Michigan State,16,2,0,8,8,92,END OF HALF,2,0,0,5,95,1,False,-3,401012883
6365,40101288317,Penn State,Michigan State,17,3,15,0,25,75,PUNT,3,13,44,30,70,3,False,5,401012883
6366,40101288318,Michigan State,Penn State,18,3,13,44,74,74,INT,3,9,44,33,33,9,False,41,401012883
6367,40101288319,Penn State,Michigan State,19,3,9,44,65,35,DOWNS,3,8,26,71,29,4,False,-1,401012883
6368,40101288320,Michigan State,Penn State,20,3,8,26,64,64,TD,3,6,10,0,0,5,True,64,401012883
6369,40101288321,Penn State,Michigan State,21,3,6,10,25,75,FUMBLE,3,4,6,42,58,4,False,17,401012883
6370,40101288322,Michigan State,Penn State,22,3,4,6,85,85,PUNT,3,2,32,81,81,3,False,4,401012883
6371,40101288323,Penn State,Michigan State,23,3,2,32,40,60,MISSED FG,3,0,21,81,19,7,False,41,401012883
6372,40101288324,Michigan State,Penn State,24,3,0,21,80,80,PUNT,4,14,36,81,81,3,False,-1,401012883
6373,40101288325,Penn State,Michigan State,25,4,14,36,43,57,FG,4,9,21,98,2,11,True,55,401012883
6374,40101288326,Michigan State,Penn State,26,4,9,21,75,75,DOWNS,4,5,19,22,22,10,False,53,401012883
6375,40101288327,Penn State,Michigan State,27,4,5,19,22,78,PUNT,4,4,9,37,63,4,False,15,401012883
6376,40101288328,Michigan State,Penn State,28,4,4,9,77,77,PUNT,4,1,46,65,65,6,False,12,401012883
6377,40101288329,Penn State,Michigan State,29,4,1,46,28,72,PUNT,4,1,19,35,65,3,False,7,401012883
6378,40101288330,Michigan State,Penn State,30,4,1,19,76,76,TD,4,0,19,0,0,8,True,76,401012883
6379,40101288331,Penn State,Michigan State,31,4,0,19,26,74,Uncategorized,4,0,0,46,54,2,False,20,401012883
6380,4010128841,Michigan,Michigan State,1,1,15,0,75,75,PUNT,1,11,39,55,55,6,False,20,401012884
6381,4010128842,Michigan State,Michigan,2,1,11,39,20,80,PUNT,1,7,51,60,40,7,False,20,401012884
6382,4010128843,Michigan,Michigan State,3,1,7,51,84,84,TD,2,14,55,0,0,14,True,84,401012884
6383,4010128844,Michigan State,Michigan,4,2,14,55,12,88,PUNT,2,12,41,75,25,5,False,13,401012884
6384,4010128845,Michigan,Michigan State,5,2,12,41,70,70,PUNT,2,11,16,65,65,3,False,5,401012884
6385,4010128846,Michigan State,Michigan,6,2,11,16,20,80,PUNT,2,10,14,81,19,3,False,-1,401012884
6386,4010128847,Michigan,Michigan State,7,2,10,14,51,51,PUNT,2,8,5,40,40,4,False,11,401012884
6387,4010128848,Michigan State,Michigan,8,2,8,5,6,94,PUNT,2,7,11,93,7,3,False,1,401012884
6388,4010128849,Michigan,Michigan State,9,2,7,11,43,43,PUNT,2,5,42,38,38,3,False,5,401012884
6389,40101288410,Michigan State,Michigan,10,2,5,42,20,80,PUNT,2,4,7,74,26,3,False,6,401012884
6390,40101288411,Michigan,Michigan State,11,2,4,7,58,58,MISSED FG,2,1,36,18,18,5,False,40,401012884
6391,40101288412,Michigan State,Michigan,12,2,1,36,20,80,PUNT,2,0,45,74,26,4,False,6,401012884
6392,40101288413,Michigan,Michigan State,13,2,0,45,48,48,PUNT,2,0,18,48,48,3,False,0,401012884
6393,40101288414,Michigan State,Michigan,14,2,0,18,10,90,END OF HALF,2,0,0,91,9,1,False,-1,401012884
6394,40101288415,Michigan State,Michigan,15,3,15,0,37,63,PUNT,3,12,51,61,39,5,False,44,401012884
6395,40101288416,Michigan,Michigan State,16,3,12,51,89,89,FUMBLE,3,12,0,91,91,3,False,-4,401012884
6396,40101288417,Michigan State,Michigan,17,3,12,0,93,7,TD,3,11,12,100,0,2,True,7,401012884
6397,40101288418,Michigan,Michigan State,18,3,11,12,89,89,FUMBLE,3,9,28,86,86,3,False,3,401012884
6398,40101288419,Michigan,Michigan State,19,3,9,28,46,46,FUMBLE,3,6,40,22,22,5,False,23,401012884
6399,40101288420,Michigan State,Michigan,20,3,6,40,23,77,PUNT,3,5,16,78,22,3,False,-1,401012884
6400,40101288421,Michigan,Michigan State,21,3,5,16,82,82,PUNT,3,3,39,80,80,3,False,2,401012884
6401,40101288422,Michigan State,Michigan,22,3,3,39,50,50,PUNT,3,2,35,57,43,4,False,-7,401012884
6402,40101288423,Michigan,Michigan State,23,3,2,35,79,79,TD,3,2,24,0,0,1,True,79,401012884
6403,40101288424,Michigan State,Michigan,24,3,2,24,25,75,PUNT,3,2,2,75,25,3,False,0,401012884
6404,40101288425,Michigan,Michigan State,25,3,2,2,84,84,TD,4,10,21,0,0,13,True,84,401012884
6405,40101288426,Michigan State,Michigan,26,4,10,21,25,75,PUNT,4,9,19,72,28,3,False,3,401012884
6406,40101288427,Michigan,Michigan State,27,4,9,19,75,75,PUNT,4,2,38,62,62,9,False,13,401012884
6407,40101288428,Michigan State,Michigan,28,4,2,38,23,77,DOWNS,4,1,12,61,39,5,False,48,401012884
6408,40101288429,Michigan,Michigan State,29,4,1,12,60,60,Uncategorized,4,0,0,66,66,4,False,5,401012884
6409,4010128851,Purdue,Michigan State,1,1,15,0,80,80,INT,1,13,10,67,67,6,False,13,401012885
6410,4010128852,Michigan State,Purdue,2,1,13,10,51,49,FG,1,11,7,75,25,7,True,24,401012885
6411,4010128853,Purdue,Michigan State,3,1,11,7,85,85,FUMBLE,1,9,46,73,73,4,False,12,401012885
6412,4010128854,Purdue,Michigan State,4,1,9,46,30,30,FG,1,8,11,10,10,6,True,20,401012885
6413,4010128855,Michigan State,Purdue,5,1,8,11,28,72,FG,1,3,23,70,30,11,True,42,401012885
6414,4010128856,Purdue,Michigan State,6,1,3,23,50,50,PUNT,1,1,34,47,47,3,False,3,401012885
6415,4010128857,Michigan State,Purdue,7,1,1,34,22,78,DOWNS,2,11,26,66,34,11,False,44,401012885
6416,4010128858,Purdue,Michigan State,8,2,11,26,62,62,FG,2,6,33,18,18,11,True,48,401012885
6417,4010128859,Michigan State,Purdue,9,2,6,33,25,75,PUNT,2,2,51,51,49,7,False,26,401012885
6418,40101288510,Purdue,Michigan State,10,2,2,51,93,93,PUNT,2,2,22,87,87,3,False,6,401012885
6419,40101288511,Michigan State,Purdue,11,2,2,22,13,87,TD,2,0,56,100,0,9,True,87,401012885
6420,40101288512,Purdue,Michigan State,12,2,0,56,72,72,DOWNS,2,0,0,40,40,6,False,32,401012885
6421,40101288514,Michigan State,Purdue,13,3,15,0,25,75,MISSED FG,3,8,46,82,18,13,False,57,401012885
6422,40101288515,Purdue,Michigan State,14,3,8,46,99,99,PUNT,3,7,47,98,98,3,False,1,401012885
6423,40101288516,Michigan State,Purdue,15,3,7,47,50,50,FG,3,3,8,84,16,10,True,34,401012885
6424,40101288517,Purdue,Michigan State,16,3,3,8,74,74,TD,3,0,35,0,0,7,True,74,401012885
6425,40101288518,Michigan State,Purdue,17,3,0,35,25,75,PUNT,4,14,16,24,76,3,False,-1,401012885
6426,40101288519,Purdue,Michigan State,18,4,14,16,62,62,DOWNS,4,12,38,44,44,6,False,20,401012885
6427,40101288520,Michigan State,Purdue,19,4,12,38,43,57,PUNT,4,11,40,48,52,3,False,5,401012885
6428,40101288521,Purdue,Michigan State,20,4,11,40,80,80,INT,4,10,2,28,28,5,False,52,401012885
6429,40101288522,Michigan State,Purdue,21,4,10,2,11,89,PUNT,4,5,37,37,63,7,False,26,401012885
6430,40101288523,Purdue,Michigan State,22,4,5,37,71,71,MISSED FG,4,3,42,24,24,5,False,47,401012885
6431,40101288525,Michigan State,Purdue,23,4,4,29,25,75,TD,4,1,58,100,0,6,True,75,401012885
6432,40101288526,Purdue,Michigan State,24,4,1,58,70,70,INT,4,1,47,70,70,1,False,0,401012885
6433,40101288527,Michigan State,Purdue,25,4,1,47,67,33,END OF 4TH QUARTER,4,0,0,59,41,3,False,-8,401012885
6434,4010128861,Michigan State,Ohio State,1,1,15,0,25,75,PUNT,1,11,54,34,66,7,False,9,401012886
6435,4010128862,Ohio State,Michigan State,2,1,11,54,76,76,PUNT,1,9,42,69,69,3,False,7,401012886
6436,4010128863,Michigan State,Ohio State,3,1,9,42,65,35,PUNT,1,7,42,66,34,3,False,1,401012886
6437,4010128864,Ohio State,Michigan State,4,1,7,42,89,89,PUNT,1,6,0,77,77,5,False,12,401012886
6438,4010128865,Michigan State,Ohio State,5,1,6,0,30,70,PUNT,1,3,55,38,62,3,False,8,401012886
6439,4010128866,Ohio State,Michigan State,6,1,3,55,90,90,PUNT,1,1,52,81,81,6,False,9,401012886
6440,4010128867,Michigan State,Ohio State,7,1,1,52,35,65,MISSED FG,2,14,55,67,33,6,False,32,401012886
6441,4010128868,Ohio State,Michigan State,8,2,14,55,67,67,PUNT,2,13,48,59,59,3,False,8,401012886
6442,4010128869,Michigan State,Ohio State,9,2,13,48,12,88,PUNT,2,11,5,29,71,5,False,17,401012886
6443,40101288610,Ohio State,Michigan State,10,2,11,5,81,81,MISSED FG,2,6,55,27,27,10,False,54,401012886
6444,40101288611,Michigan State,Ohio State,11,2,6,55,27,73,PUNT,2,5,55,29,71,3,False,2,401012886
6445,40101288612,Ohio State,Michigan State,12,2,5,55,55,55,TD,2,1,29,0,0,11,True,55,401012886
6446,40101288613,Michigan State,Ohio State,13,2,1,29,25,75,FG,2,0,30,74,26,7,True,49,401012886
6447,40101288614,Ohio State,Michigan State,14,2,0,30,75,75,END OF HALF,2,0,0,78,78,1,False,-3,401012886
6448,40101288615,Ohio State,Michigan State,15,3,15,0,75,75,PUNT,3,12,14,38,38,6,False,37,401012886
6449,40101288616,Michigan State,Ohio State,16,3,12,14,5,95,PUNT,3,11,19,10,90,3,False,5,401012886
6450,40101288617,Ohio State,Michigan State,17,3,11,19,59,59,PUNT,3,8,20,33,33,7,False,26,401012886
6451,40101288618,Michigan State,Ohio State,18,3,8,20,6,94,FG,3,5,35,80,20,8,True,74,401012886
6452,40101288619,Ohio State,Michigan State,19,3,5,35,75,75,PUNT,3,4,5,56,56,4,False,19,401012886
6453,40101288620,Michigan State,Ohio State,20,3,4,5,3,97,PUNT,3,2,31,22,78,4,False,19,401012886
6454,40101288621,Ohio State,Michigan State,21,3,2,31,65,65,PUNT,3,0,56,40,40,4,False,25,401012886
6455,40101288622,Michigan State,Ohio State,22,3,0,56,1,99,SF,3,0,42,1,99,4,True,-1,401012886
6456,40101288623,Ohio State,Michigan State,23,3,0,42,50,50,PUNT,4,14,12,46,46,3,False,4,401012886
6457,40101288624,Michigan State,Ohio State,24,4,14,12,2,98,FUMBLE TD,4,14,3,2,98,1,True,-2,401012886
6458,40101288625,Michigan State,Ohio State,25,4,14,3,25,75,FUMBLE,4,13,56,25,75,1,False,-10,401012886
6459,40101288626,Ohio State,Michigan State,26,4,13,56,15,15,FG,4,12,22,18,18,4,True,-3,401012886
6460,40101288627,Michigan State,Ohio State,27,4,12,22,25,75,PUNT,4,11,19,19,81,3,False,-6,401012886
6461,40101288628,Ohio State,Michigan State,28,4,11,19,51,51,FUMBLE,4,6,22,4,4,9,False,38,401012886
6462,40101288629,Michigan State,Ohio State,29,4,6,22,13,87,INT,4,5,11,45,55,5,False,32,401012886
6463,40101288630,Ohio State,Michigan State,30,4,5,11,42,42,TD,4,1,12,0,0,8,True,42,401012886
6464,40101288631,Michigan State,Ohio State,31,4,1,12,11,89,Uncategorized,4,0,0,22,78,2,False,11,401012886
6465,4010128871,Nebraska,Michigan State,1,1,15,0,22,78,PUNT,1,12,31,38,62,6,False,16,401012887
6466,4010128872,Michigan State,Nebraska,2,1,12,31,66,66,FG,1,7,46,16,16,10,True,50,401012887
6467,4010128873,Nebraska,Michigan State,3,1,7,46,35,65,DOWNS,1,4,11,73,27,9,False,38,401012887
6468,4010128874,Michigan State,Nebraska,4,1,4,11,73,73,PUNT,1,3,7,67,67,3,False,6,401012887
6469,4010128875,Nebraska,Michigan State,5,1,3,7,35,65,FUMBLE,1,2,31,53,47,2,False,18,401012887
6470,4010128876,Michigan State,Nebraska,6,1,2,31,68,68,PUNT,1,0,6,55,55,6,False,13,401012887
6471,4010128877,Nebraska,Michigan State,7,1,0,6,20,80,FUMBLE,1,0,0,28,72,4,False,8,401012887
6472,4010128878,Michigan State,Nebraska,8,2,13,49,21,21,MISSED FG,2,10,58,23,23,6,False,-2,401012887
6473,4010128879,Nebraska,Michigan State,9,2,10,58,23,77,DOWNS,2,0,0,67,33,10,False,44,401012887
6474,40101288710,Michigan State,Nebraska,10,2,6,54,67,67,PUNT,2,3,4,49,49,6,False,18,401012887
6475,40101288711,Nebraska,Michigan State,11,2,3,4,24,76,PUNT,2,1,35,37,63,4,False,13,401012887
6476,40101288712,Michigan State,Nebraska,12,2,1,35,90,90,INT,2,0,3,41,41,10,False,49,401012887
6477,40101288713,Nebraska,Michigan State,13,2,0,3,1,99,END OF HALF,2,0,0,1,99,1,False,0,401012887
6478,40101288714,Michigan State,Nebraska,14,3,15,0,75,75,PUNT,3,13,21,73,73,3,False,2,401012887
6479,40101288715,Nebraska,Michigan State,15,3,13,21,46,54,PUNT,3,11,58,47,53,3,False,1,401012887
6480,40101288716,Michigan State,Nebraska,16,3,11,58,93,93,PUNT,3,6,21,56,56,9,False,37,401012887
6481,40101288717,Nebraska,Michigan State,17,3,6,21,2,98,PUNT,3,3,27,41,59,6,False,39,401012887
6482,40101288718,Michigan State,Nebraska,18,3,3,27,74,74,FG,4,12,7,8,8,11,True,66,401012887
6483,40101288719,Nebraska,Michigan State,19,4,12,7,45,55,FG,4,11,1,81,19,5,True,36,401012887
6484,40101288720,Michigan State,Nebraska,20,4,11,1,72,72,FUMBLE,4,10,9,80,80,2,False,-8,401012887
6485,40101288721,Nebraska,Michigan State,21,4,10,9,80,20,FG,4,8,7,97,3,7,True,17,401012887
6486,40101288722,Michigan State,Nebraska,22,4,8,7,75,75,PUNT,4,7,12,74,74,3,False,1,401012887
6487,40101288723,Nebraska,Michigan State,23,4,7,12,47,53,FG,4,5,13,70,30,6,True,23,401012887
6488,40101288724,Michigan State,Nebraska,24,4,5,13,75,75,PUNT,4,4,21,41,41,4,False,34,401012887
6489,40101288725,Nebraska,Michigan State,25,4,4,21,20,80,PUNT,4,3,52,17,83,3,False,-3,401012887
6490,40101288726,Michigan State,Nebraska,26,4,3,52,62,62,DOWNS,4,1,55,29,29,9,False,33,401012887
6491,40101288727,Nebraska,Michigan State,27,4,1,55,29,71,END OF GAME,4,0,0,34,66,4,False,5,401012887
6492,4010128881,Notre Dame,Michigan,1,1,15,0,25,75,TD,1,13,35,100,0,7,True,75,401012888
6493,4010128882,Michigan,Notre Dame,2,1,13,35,65,65,PUNT,1,10,16,43,43,6,False,22,401012888
6494,4010128883,Notre Dame,Michigan,3,1,10,16,4,96,TD,1,7,9,100,0,7,True,96,401012888
6495,4010128884,Michigan,Notre Dame,4,1,7,9,88,88,PUNT,1,2,23,41,41,10,False,47,401012888
6496,4010128885,Notre Dame,Michigan,5,1,2,23,20,80,PUNT,1,1,2,16,84,3,False,-4,401012888
6497,4010128886,Michigan,Notre Dame,6,1,1,2,41,41,FG,2,11,32,10,10,11,True,31,401012888
6498,4010128887,Notre Dame,Michigan,7,2,11,32,25,75,TD,2,3,55,97,3,15,True,75,401012888
6499,4010128888,Michigan,Notre Dame,8,2,3,55,0,0,TD,2,3,41,0,0,0,True,0,401012888
6500,4010128889,Notre Dame,Michigan,9,2,3,41,22,78,PUNT,2,0,40,50,50,8,False,28,401012888
6501,40101288810,Michigan,Notre Dame,10,2,0,40,98,98,END OF HALF,2,0,0,93,93,1,False,5,401012888
6502,40101288811,Michigan,Notre Dame,11,3,15,0,75,75,DOWNS,3,13,42,16,16,6,False,48,401012888
6503,40101288812,Notre Dame,Michigan,12,3,13,42,27,73,INT,3,13,11,30,70,2,False,3,401012888
6504,40101288813,Michigan,Notre Dame,13,3,13,11,51,51,DOWNS,3,11,3,45,45,4,False,6,401012888
6505,40101288814,Notre Dame,Michigan,14,3,11,3,45,55,PUNT,3,10,17,45,55,3,False,0,401012888
6506,40101288815,Michigan,Notre Dame,15,3,10,17,80,80,PUNT,3,8,6,74,74,3,False,6,401012888
6507,40101288816,Notre Dame,Michigan,16,3,8,6,28,72,FG,3,3,7,69,31,10,True,41,401012888
6508,40101288817,Michigan,Notre Dame,17,3,3,7,75,75,INT,3,1,20,52,52,4,False,23,401012888
6509,40101288818,Notre Dame,Michigan,18,3,1,20,36,64,PUNT,4,14,3,39,61,6,False,3,401012888
6510,40101288819,Michigan,Notre Dame,19,4,14,3,96,96,DOWNS,4,7,14,44,44,14,False,52,401012888
6511,40101288820,Notre Dame,Michigan,20,4,7,14,44,56,PUNT,4,5,7,57,43,4,False,13,401012888
6512,40101288821,Michigan,Notre Dame,21,4,5,7,80,80,TD,4,2,18,0,0,7,True,80,401012888
6513,40101288822,Notre Dame,Michigan,22,4,2,18,25,75,PUNT,4,1,48,33,67,3,False,8,401012888
6514,40101288823,Michigan,Notre Dame,23,4,1,48,75,75,FUMBLE,4,0,46,55,55,4,False,12,401012888
6515,40101288824,Notre Dame,Michigan,24,4,0,46,71,29,END OF GAME,4,0,0,67,33,2,False,-4,401012888
6516,4010128891,Michigan,Western Michigan,1,1,15,0,28,72,PUNT,1,12,19,37,63,4,False,9,401012889
6517,4010128892,Western Michigan,Michigan,2,1,12,19,21,21,PUNT,1,10,52,53,53,4,False,26,401012889
6518,4010128893,Michigan,Western Michigan,3,1,10,52,19,81,TD,1,7,5,100,0,7,True,81,401012889
6519,4010128894,Western Michigan,Michigan,4,1,7,5,12,12,PUNT,1,4,21,74,74,6,False,14,401012889
6520,4010128895,Michigan,Western Michigan,5,1,4,21,33,67,TD,1,4,11,100,0,1,True,67,401012889
6521,4010128896,Western Michigan,Michigan,6,1,4,11,25,25,INT,1,1,31,64,64,6,False,11,401012889
6522,4010128897,Michigan,Western Michigan,7,1,1,31,46,54,TD,1,0,52,100,0,2,True,46,401012889
6523,4010128898,Western Michigan,Michigan,8,1,0,52,25,25,PUNT,1,0,0,46,46,8,False,29,401012889
6524,4010128899,Michigan,Western Michigan,9,2,12,2,24,76,TD,2,9,35,100,0,6,True,24,401012889
6525,40101288910,Western Michigan,Michigan,10,2,9,35,25,25,DOWNS,2,7,2,51,51,6,False,24,401012889
6526,40101288911,Michigan,Western Michigan,11,2,7,2,49,51,TD,2,6,55,100,0,1,True,49,401012889
6527,40101288912,Western Michigan,Michigan,12,2,6,55,25,25,PUNT,2,3,17,63,63,6,False,12,401012889
6528,40101288913,Michigan,Western Michigan,13,2,3,17,14,86,PUNT,2,0,19,39,61,6,False,25,401012889
6529,40101288914,Western Michigan,Michigan,14,2,0,19,13,13,END OF HALF,2,0,0,81,81,1,False,6,401012889
6530,40101288915,Western Michigan,Michigan,15,3,15,0,25,25,DOWNS,3,12,23,53,53,6,False,22,401012889
6531,40101288916,Michigan,Western Michigan,16,3,12,23,47,53,MISSED FG,3,9,44,78,22,6,False,25,401012889
6532,40101288917,Western Michigan,Michigan,17,3,9,44,22,22,PUNT,3,8,56,81,81,3,False,-3,401012889
6533,40101288918,Michigan,Western Michigan,18,3,8,56,49,51,TD,3,6,21,100,0,5,True,51,401012889
6534,40101288919,Western Michigan,Michigan,19,3,6,21,25,25,PUNT,3,3,3,61,61,5,False,14,401012889
6535,40101288920,Michigan,Western Michigan,20,3,3,3,32,68,PUNT,3,0,14,39,61,6,False,7,401012889
6536,40101288921,Western Michigan,Michigan,21,3,0,14,20,20,DOWNS,3,0,0,44,44,11,False,36,401012889
6537,40101288922,Michigan,Western Michigan,22,4,11,14,44,56,TD,4,8,51,100,0,6,True,56,401012889
6538,40101288923,Western Michigan,Michigan,23,4,8,51,25,25,FG,4,2,34,18,18,13,True,57,401012889
6539,40101288924,Michigan,Western Michigan,24,4,2,34,18,82,END OF GAME,4,0,0,44,56,4,False,26,401012889
6540,4010128901,Michigan,SMU,1,1,15,0,25,75,PUNT,1,12,57,32,68,3,False,7,401012890
6541,4010128902,SMU,Michigan,2,1,12,57,81,81,PUNT,1,11,37,55,55,5,False,26,401012890
6542,4010128903,Michigan,SMU,3,1,11,37,15,85,PUNT,1,8,57,38,62,5,False,23,401012890
6543,4010128904,SMU,Michigan,4,1,8,57,58,58,PUNT,1,6,45,47,47,5,False,11,401012890
6544,4010128905,Michigan,SMU,5,1,6,45,15,85,INT,1,0,16,88,12,12,False,73,401012890
6545,4010128906,SMU,Michigan,6,1,0,16,98,98,PUNT,2,13,21,85,85,4,False,13,401012890
6546,4010128907,Michigan,SMU,7,2,13,21,43,57,TD,2,6,56,100,0,11,True,57,401012890
6547,4010128908,SMU,Michigan,8,2,6,56,75,75,TD,2,5,16,0,0,5,True,75,401012890
6548,4010128909,Michigan,SMU,9,2,5,16,40,60,TD,2,2,34,100,0,5,True,60,401012890
6549,40101289010,SMU,Michigan,10,2,2,34,75,75,INT TD,2,0,0,36,36,5,True,39,401012890
6550,40101289011,Michigan,SMU,11,2,0,0,100,0,TD,2,0,0,100,0,0,False,0,401012890
6551,40101289012,SMU,Michigan,12,3,15,0,75,75,PUNT,3,13,55,70,70,3,False,5,401012890
6552,40101289013,Michigan,SMU,13,3,13,55,23,77,TD,3,9,7,100,0,8,True,62,401012890
6553,40101289014,SMU,Michigan,14,3,9,7,87,87,TD,3,1,36,0,0,16,True,87,401012890
6554,40101289015,Michigan,SMU,15,3,1,36,59,41,TD,3,1,23,100,0,2,True,41,401012890
6555,40101289016,SMU,Michigan,16,3,1,23,80,80,TD,4,10,43,0,0,12,True,80,401012890
6556,40101289017,Michigan,SMU,17,4,10,43,25,75,FG,4,8,3,73,27,6,True,48,401012890
6557,40101289018,SMU,Michigan,18,4,8,3,80,80,PUNT,4,6,13,76,76,3,False,4,401012890
6558,40101289019,Michigan,SMU,19,4,6,13,32,68,TD,4,1,5,100,0,8,True,68,401012890
6559,40101289020,SMU,Michigan,20,4,1,5,75,75,DOWNS,4,0,0,19,19,7,False,56,401012890
6560,4010128911,Nebraska,Michigan,1,1,15,0,75,75,INT,1,13,23,42,42,4,False,33,401012891
6561,4010128912,Michigan,Nebraska,2,1,13,23,36,64,TD,1,10,27,100,0,6,True,64,401012891
6562,4010128913,Nebraska,Michigan,3,1,10,27,75,75,PUNT,1,9,8,88,88,3,False,-13,401012891
6563,4010128914,Michigan,Nebraska,4,1,9,8,56,44,TD,1,8,58,100,0,1,True,44,401012891
6564,4010128915,Nebraska,Michigan,5,1,8,58,75,75,PUNT,1,7,22,78,78,3,False,-3,401012891
6565,4010128916,Michigan,Nebraska,6,1,7,22,34,66,TD,1,3,9,100,0,8,True,66,401012891
6566,4010128917,Nebraska,Michigan,7,1,3,9,89,89,DOWNS,1,3,9,96,96,0,False,0,401012891
6567,4010128918,Nebraska,Michigan,8,1,3,9,13,13,PUNT,1,1,7,62,62,6,False,13,401012891
6568,4010128919,Michigan,Nebraska,9,1,1,7,65,35,FUMBLE,1,0,1,8,92,3,True,-5,401012891
6569,40101289110,Michigan,Nebraska,10,1,0,1,35,65,FG,2,14,11,68,32,4,False,3,401012891
6570,40101289111,Nebraska,Michigan,11,2,14,11,41,41,PUNT TD,2,12,48,81,81,3,True,2,401012891
6571,40101289112,Michigan,Nebraska,12,2,12,48,75,25,TD,2,8,20,100,0,10,False,59,401012891
6572,40101289113,Nebraska,Michigan,13,2,8,20,66,66,PUNT TD,2,6,44,95,95,3,True,-20,401012891
6573,40101289114,Michigan,Nebraska,14,2,6,44,81,19,TD,2,5,25,100,0,3,True,34,401012891
6574,40101289115,Nebraska,Michigan,15,2,5,25,33,33,SF,2,4,3,89,89,3,False,-10,401012891
6575,40101289116,Michigan,Nebraska,16,2,4,3,58,42,DOWNS,2,0,4,58,42,8,False,35,401012891
6576,40101289118,Michigan,Nebraska,17,3,15,0,13,87,PUNT,3,10,33,31,69,8,False,18,401012891
6577,40101289119,Nebraska,Michigan,18,3,10,33,92,92,PUNT RETURN TD,3,9,1,89,89,3,True,3,401012891
6578,40101289120,Nebraska,Michigan,19,3,9,1,73,73,FG,3,5,23,18,18,8,True,55,401012891
6579,40101289121,Michigan,Nebraska,20,3,5,23,31,69,FG,3,0,58,80,20,11,True,55,401012891
6580,40101289122,Nebraska,Michigan,21,3,0,58,75,75,PUNT,4,14,38,74,74,3,False,1,401012891
6581,40101289123,Michigan,Nebraska,22,4,14,38,44,56,TD,4,14,21,100,0,2,True,56,401012891
6582,40101289124,Nebraska,Michigan,23,4,14,21,75,75,PUNT,4,13,1,75,75,3,False,0,401012891
6583,40101289125,Michigan,Nebraska,24,4,13,1,30,70,PUNT,4,11,55,31,69,3,False,1,401012891
6584,40101289126,Nebraska,Michigan,25,4,11,55,95,95,PUNT,4,9,17,85,85,5,False,10,401012891
6585,40101289127,Michigan,Nebraska,26,4,9,17,55,45,Uncategorized,4,7,20,80,20,4,False,25,401012891
6586,40101289128,Nebraska,Michigan,27,4,7,20,80,80,TD,4,4,14,0,0,7,True,80,401012891
6587,40101289129,Michigan,Nebraska,28,4,4,14,25,75,Uncategorized,4,0,0,46,54,7,False,21,401012891
6588,4010128921,Michigan,Northwestern,1,1,15,0,83,83,PUNT,1,12,41,84,84,3,False,-1,401012892
6589,4010128922,Northwestern,Michigan,2,1,12,41,44,56,TD,1,10,17,100,0,6,True,56,401012892
6590,4010128923,Michigan,Northwestern,3,1,10,17,86,86,PUNT,1,9,4,85,85,3,False,1,401012892
6591,4010128924,Northwestern,Michigan,4,1,9,4,36,64,FG,1,3,54,73,27,10,True,37,401012892
6592,4010128925,Michigan,Northwestern,5,1,3,54,69,69,DOWNS,1,1,21,48,48,6,False,21,401012892
6593,4010128926,Northwestern,Michigan,6,1,1,21,48,52,TD,2,12,49,100,0,9,True,52,401012892
6594,4010128927,Michigan,Northwestern,7,2,12,49,79,79,TD,2,9,14,0,0,7,True,79,401012892
6595,4010128928,Northwestern,Michigan,8,2,9,14,25,75,PUNT,2,5,5,36,64,8,False,11,401012892
6596,4010128929,Michigan,Northwestern,9,2,5,5,88,88,PUNT,2,2,15,46,46,4,False,42,401012892
6597,40101289210,Northwestern,Michigan,10,2,2,15,5,95,PUNT,2,1,50,14,86,3,False,9,401012892
6598,40101289211,Michigan,Northwestern,11,2,1,50,61,61,PUNT,2,0,49,54,54,3,False,7,401012892
6599,40101289212,Northwestern,Michigan,12,2,0,49,20,80,END OF HALF,2,0,0,26,74,1,False,6,401012892
6600,40101289213,Northwestern,Michigan,13,3,15,0,25,75,PUNT,3,12,23,41,59,5,False,16,401012892
6601,40101289214,Michigan,Northwestern,14,3,12,23,74,74,FG,3,7,40,5,5,11,True,69,401012892
6602,40101289215,Northwestern,Michigan,15,3,7,40,25,75,PUNT,3,5,28,38,62,5,False,13,401012892
6603,40101289216,Michigan,Northwestern,16,3,5,28,62,62,FG,3,0,0,6,6,11,True,56,401012892
6604,40101289217,Northwestern,Michigan,17,4,15,0,25,75,PUNT,4,13,44,36,64,5,False,11,401012892
6605,40101289218,Michigan,Northwestern,18,4,13,44,63,63,PUNT,4,11,24,69,69,3,False,-6,401012892
6606,40101289219,Northwestern,Michigan,19,4,11,24,28,72,PUNT,4,10,5,30,70,3,False,2,401012892
6607,40101289220,Michigan,Northwestern,20,4,10,5,67,67,TD,4,4,6,0,0,11,True,67,401012892
